DAD655CD510A
source,time,hwid,type,samples,maxRSSI,mean,stddev
DAD655CD510A,1502474182,459F7A08D5D7,2,22,-67,-68.2273,1.02036
DAD655CD510A,1502474182,F9632B2DFC58,2,30,-73,-78.9333,2.25807
DAD655CD510A,1502474242,6392B6C5FB53,2,29,-51,-51.8966,0.309934
DAD655CD510A,1502474242,9A34ECDEA99E,2,30,-64,-65.6,0.813675
DAD655CD510A,1502474242,459F7A08D5D7,2,22,-66,-68.4546,1.56531
DAD655CD510A,1502474242,F9632B2DFC58,2,27,-72,-77.4815,2.17274
DAD655CD510A,1502474242,6392B6C5FB53,2,29,-51,-51.8966,0.309934
DAD655CD510A,1502474242,9A34ECDEA99E,2,30,-64,-65.6,0.813675
DAD655CD510A,1502474242,459F7A08D5D7,2,22,-66,-68.4546,1.56531
DAD655CD510A,1502474242,F9632B2DFC58,2,27,-72,-77.4815,2.17274
DAD655CD510A,1502474302,9A34ECDEA99E,2,30,-64,-66.1,2.15519
DAD655CD510A,1502474302,6392B6C5FB53,2,30,-52,-52.0,0.0
DAD655CD510A,1502474302,459F7A08D5D7,2,21,-65,-68.5714,3.31016
DAD655CD510A,1502474302,F9632B2DFC58,2,22,-72,-77.6818,2.9177
DAD655CD510A,1502474362,6392B6C5FB53,2,30,-52,-52.1667,0.379049
DAD655CD510A,1502474362,9A34ECDEA99E,2,31,-64,-66.7419,2.1904
DAD655CD510A,1502474362,459F7A08D5D7,2,24,-64,-66.2917,2.01039
DAD655CD510A,1502474362,5D358CDAED0D,2,30,-53,-54.3,0.651259
DAD655CD510A,1502474422,6392B6C5FB53,2,23,-51,-52.0,0.301512
DAD655CD510A,1502474422,F9632B2DFC58,2,18,-77,-84.0555,3.6051
DAD655CD510A,1502474422,5D358CDAED0D,2,30,-54,-54.8333,0.530669
DAD655CD510A,1502474422,9A34ECDEA99E,2,30,-63,-65.6667,1.64701
DAD655CD510A,1502474482,F9632B2DFC58,2,24,-76,-82.0417,4.29842
DAD655CD510A,1502474482,459F7A08D5D7,2,27,-64,-68.3333,2.97425
DAD655CD510A,1502474482,5D358CDAED0D,2,30,-51,-54.3667,1.49674
DAD655CD510A,1502474482,9A34ECDEA99E,2,30,-64,-66.7333,2.43443
DAD655CD510A,1502474482,F9632B2DFC58,2,24,-76,-82.0417,4.29842
DAD655CD510A,1502474482,459F7A08D5D7,2,27,-64,-68.3333,2.97425
DAD655CD510A,1502474482,5D358CDAED0D,2,30,-51,-54.3667,1.49674
DAD655CD510A,1502474482,9A34ECDEA99E,2,30,-64,-66.7333,2.43443
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474542,F9632B2DFC58,2,20,-72,-77.8,2.70672
DAD655CD510A,1502474542,459F7A08D5D7,2,28,-64,-66.7857,2.25022
DAD655CD510A,1502474542,5D358CDAED0D,2,30,-52,-53.6333,0.808717
DAD655CD510A,1502474542,9A34ECDEA99E,2,28,-65,-67.6786,2.93199
DAD655CD510A,1502474602,F9632B2DFC58,2,26,-75,-77.6538,1.19807
DAD655CD510A,1502474602,459F7A08D5D7,2,27,-66,-70.0741,3.85233
DAD655CD510A,1502474602,5D358CDAED0D,2,30,-52,-53.8333,2.19848
DAD655CD510A,1502474602,9A34ECDEA99E,2,30,-65,-67.2667,2.09981
DAD655CD510A,1502474602,F9632B2DFC58,2,26,-75,-77.6538,1.19807
DAD655CD510A,1502474602,459F7A08D5D7,2,27,-66,-70.0741,3.85233
DAD655CD510A,1502474602,5D358CDAED0D,2,30,-52,-53.8333,2.19848
DAD655CD510A,1502474602,9A34ECDEA99E,2,30,-65,-67.2667,2.09981
DAD655CD510A,1502474662,5D358CDAED0D,2,29,-53,-53.931,0.37139
DAD655CD510A,1502474662,F9632B2DFC58,2,22,-76,-78.5909,1.40269
DAD655CD510A,1502474662,9A34ECDEA99E,2,29,-66,-67.069,2.65829
DAD655CD510A,1502474662,6392B6C5FB53,2,20,-52,-52.0,0.0
DAD655CD510A,1502474662,5D358CDAED0D,2,29,-53,-53.931,0.37139
DAD655CD510A,1502474662,F9632B2DFC58,2,22,-76,-78.5909,1.40269
