459F7A08D5D7
source,time,hwid,type,samples,maxRSSI,mean,stddev
459F7A08D5D7,1502475985,5D358CDAED0D,2,29,-65,-66.2414,0.689472
459F7A08D5D7,1502475985,DAD655CD510A,2,30,-62,-65.0333,1.18855
459F7A08D5D7,1502475985,6392B6C5FB53,2,30,-69,-72.0,2.98271
459F7A08D5D7,1502475985,9A34ECDEA99E,2,30,-74,-76.7333,1.81817
459F7A08D5D7,1502476045,5D358CDAED0D,2,29,-66,-66.9655,0.680481
459F7A08D5D7,1502476045,DAD655CD510A,2,30,-64,-65.1667,0.530669
459F7A08D5D7,1502476045,6392B6C5FB53,2,29,-69,-71.7931,2.42575
459F7A08D5D7,1502476045,9A34ECDEA99E,2,27,-75,-77.0,1.61721
459F7A08D5D7,1502476105,5D358CDAED0D,2,28,-65,-67.5,1.26198
459F7A08D5D7,1502476105,DAD655CD510A,2,30,-64,-65.0,1.20344
459F7A08D5D7,1502476105,6392B6C5FB53,2,28,-69,-72.6071,4.00314
459F7A08D5D7,1502476105,9A34ECDEA99E,2,29,-73,-75.5517,1.45372
459F7A08D5D7,1502476165,5D358CDAED0D,2,26,-66,-67.5385,0.706018
459F7A08D5D7,1502476165,DAD655CD510A,2,29,-64,-66.1035,0.772047
459F7A08D5D7,1502476165,6392B6C5FB53,2,29,-69,-72.7586,1.80585
459F7A08D5D7,1502476165,9A34ECDEA99E,2,27,-75,-76.4445,0.933699
459F7A08D5D7,1502476225,DAD655CD510A,2,29,-65,-66.2759,1.22172
459F7A08D5D7,1502476225,6392B6C5FB53,2,26,-69,-71.4231,1.17211
459F7A08D5D7,1502476225,9A34ECDEA99E,2,26,-76,-77.3846,1.0612
459F7A08D5D7,1502476225,5D358CDAED0D,2,28,-68,-68.1786,0.390021
459F7A08D5D7,1502476285,5D358CDAED0D,2,29,-66,-67.4138,0.779983
459F7A08D5D7,1502476285,DAD655CD510A,2,30,-64,-66.2333,1.30472
459F7A08D5D7,1502476285,6392B6C5FB53,2,30,-68,-70.2667,1.25762
459F7A08D5D7,1502476285,9A34ECDEA99E,2,26,-74,-77.4231,1.70113
459F7A08D5D7,1502476345,DAD655CD510A,2,30,-62,-64.0,0.90972
459F7A08D5D7,1502476345,6392B6C5FB53,2,30,-69,-70.5333,1.43198
459F7A08D5D7,1502476345,9A34ECDEA99E,2,27,-74,-76.8519,1.56165
459F7A08D5D7,1502476345,F9632B2DFC58,2,24,-81,-84.8333,1.88049
459F7A08D5D7,1502476405,5D358CDAED0D,2,30,-66,-68.6,1.13259
459F7A08D5D7,1502476405,DAD655CD510A,2,30,-63,-65.7,0.952313
459F7A08D5D7,1502476405,6392B6C5FB53,2,30,-69,-71.0333,1.40156
459F7A08D5D7,1502476405,9A34ECDEA99E,2,28,-75,-76.6071,0.785957
