5D358CDAED0D
time,hwid,type,samples,maxRSSI,mean,stddev
[[ (1502293139, 'F9632B2DFC58', 2, 30, -69, -70.16666412353516, 0.46113288402557373)
  (1502293139, 'DAD655CD510A', 2, 30, -56, -58.23332977294922, 1.1651068925857544)
  (1502293139, '94DC6692F976', 3, 28, -48, -50.107147216796875, 1.2274423837661743)
  (1502293139, '6392B6C5FB53', 2, 28, -48, -49.0, 0.2721654176712036)]]
[[ (1502293199, 'F9632B2DFC58', 2, 28, -69, -69.78570556640625, 0.7382226586341858)
  (1502293199, 'DAD655CD510A', 2, 29, -57, -57.75861740112305, 0.5109636187553406)
  (1502293199, '94DC6692F976', 3, 29, -50, -50.620689392089844, 0.7277054190635681)
  (1502293199, '6392B6C5FB53', 2, 30, -46, -48.16666030883789, 0.985528826713562)]]
[[ (1502293259, 'F9632B2DFC58', 2, 27, -70, -70.37036895751953, 0.49210354685783386)
  (1502293259, 'DAD655CD510A', 2, 30, -56, -56.99999237060547, 0.787837564945221)
  (1502293259, '94DC6692F976', 3, 29, -46, -47.68965530395508, 1.2846195697784424)
  (1502293259, '6392B6C5FB53', 2, 30, -47, -47.866668701171875, 0.6288101673126221)]]
[[ (1502293319, 'F9632B2DFC58', 2, 30, -69, -70.03333282470703, 0.49013251066207886)
  (1502293319, 'DAD655CD510A', 2, 29, -55, -56.34482955932617, 0.5526471138000488)
  (1502293319, '94DC6692F976', 3, 29, -46, -47.24137878417969, 1.0907132625579834)
  (1502293319, '2D1032CDC2EC', 3, 29, -47, -48.31034851074219, 0.9674494862556458)]]
[[ (1502293379, 'F9632B2DFC58', 2, 29, -69, -70.37932586669922, 0.7277039885520935)
  (1502293379, 'DAD655CD510A', 2, 29, -56, -58.68965148925781, 2.0372164249420166)
