9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
[[ (1502291235, '5D358CDAED0D', 2, 30, -59, -60.03333282470703, 0.6686751246452332)
  (1502291235, 'DAD655CD510A', 2, 30, -62, -62.733333587646484, 0.739679753780365)
  (1502291235, '94DC6692F976', 3, 30, -54, -58.133331298828125, 1.455863118171692)
  (1502291235, '6392B6C5FB53', 2, 30, -63, -65.26665496826172, 1.529783844947815)]]
[[ (1502291295, '5D358CDAED0D', 2, 30, -59, -59.9333381652832, 0.5832927823066711)
  (1502291295, 'DAD655CD510A', 2, 29, -62, -63.2068977355957, 0.6750293970108032)
  (1502291295, '94DC6692F976', 3, 30, -57, -58.4333381652832, 1.3047223091125488)
  (1502291295, '6392B6C5FB53', 2, 28, -65, -68.21429443359375, 2.024976968765259)]]
[[ (1502291355, '5D358CDAED0D', 2, 30, -59, -60.0666618347168, 0.7396794557571411)
  (1502291355, 'DAD655CD510A', 2, 28, -62, -62.67856979370117, 0.4755954444408417)
  (1502291355, '94DC6692F976', 3, 30, -56, -58.5, 1.0747896432876587)
  (1502291355, '6392B6C5FB53', 2, 29, -65, -68.51724243164062, 3.7855045795440674)]]
[[ (1502291415, '459F7A08D5D7', 2, 28, -71, -72.25000762939453, 0.7005264163017273)
  (1502291415, '5D358CDAED0D', 2, 29, -59, -60.24137878417969, 0.6355637907981873)
  (1502291415, 'DAD655CD510A', 2, 29, -62, -62.96551513671875, 0.4987664818763733)
  (1502291415, '94DC6692F976', 3, 30, -58, -58.266666412353516, 0.44977572560310364)]]
[[ (1502291475, '459F7A08D5D7', 2, 27, -72, -73.03703308105469, 0.6493472456932068)
  (1502291475, '5D358CDAED0D', 2, 30, -60, -61.766666412353516, 1.0400046110153198)
  (1502291475, 'DAD655CD510A', 2, 29, -62, -63.482757568359375, 0.8709884881973267)
  (1502291475, '94DC6692F976', 3, 30, -58, -59.20000076293945, 0.8051563501358032)]]
[[ (1502291535, '459F7A08D5D7', 2, 29, -71, -73.03447723388672, 1.0850553512573242)
  (1502291535, '5D358CDAED0D', 2, 29, -59, -61.20690155029297, 0.8185054063796997)
  (1502291535, 'DAD655CD510A', 2, 30, -63, -64.0999984741211, 0.5477222204208374)
  (1502291535, '94DC6692F976', 3, 30, -58, -59.499996185302734, 1.042211890220642)]]
[[ (1502291595, '459F7A08D5D7', 2, 26, -72, -73.53846740722656, 0.760570764541626)
  (1502291595, '5D358CDAED0D', 2, 30, -59, -61.33333206176758, 0.7580986022949219)
  (1502291595, 'DAD655CD510A', 2, 29, -63, -63.2758674621582, 0.45485854148864746)
  (1502291595, '94DC6692F976', 3, 29, -58, -59.03448486328125, 0.6804808974266052)]]
[[(1502291655, '459F7A08D5D7', 2, 28, -72, -73.75, 1.7976324558258057)
  (1502291655, '5D358CDAED0D', 2, 29, -59, -61.586204528808594, 0.8245012164115906)
  (1502291655, 'DAD655CD510A', 2, 30, -62, -63.26666259765625, 0.7396801114082336)
  (1502291655, '94DC6692F976', 3, 30, -56, -58.266666412353516, 1.2847472429275513)]]
[[ (1502291715, '459F7A08D5D7', 2, 29, -72, -72.89654541015625, 0.6732031106948853)
  (1502291715, '5D358CDAED0D', 2, 30, -61, -62.03333282470703, 0.5560530424118042)
  (1502291715, 'DAD655CD510A', 2, 30, -63, -63.76667404174805, 0.5683233141899109)
  (1502291715, '94DC6692F976', 3, 30, -57, -58.233333587646484, 0.8171994686126709)]]
[[ (1502291775, '5D358CDAED0D', 2, 29, -59, -60.310340881347656, 0.5413902997970581)
  (1502291775, 'DAD655CD510A', 2, 30, -64, -64.5, 0.5723511576652527)
  (1502291775, '94DC6692F976', 3, 30, -58, -58.29999923706055, 0.5349841713905334)
  (1502291775, '6392B6C5FB53', 2, 29, -66, -68.96551513671875, 2.638761043548584)]]
[[ (1502291835, '459F7A08D5D7', 2, 28, -71, -72.49999237060547, 0.9229626059532166)
  (1502291835, 'DAD655CD510A', 2, 30, -62, -63.03333282470703, 0.7648903131484985)
  (1502291835, '5D358CDAED0D', 2, 30, -58, -59.79999923706055, 1.063501000404358)
  (1502291835, '94DC6692F976', 3, 30, -57, -58.69999694824219, 0.9153873324394226)]]
[[ (1502291895, '459F7A08D5D7', 2, 25, -69, -72.3600082397461, 1.2543261051177979)
  (1502291895, 'DAD655CD510A', 2, 28, -62, -62.39285659790039, 0.49734723567962646)
  (1502291895, '5D358CDAED0D', 2, 30, -59, -60.30000305175781, 0.8366597890853882)
