459F7A08D5D7
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502379567, '5D358CDAED0D', 2, 30, -65, -65.96666717529297, 0.4138413071632385)
  (1502379567, '9A34ECDEA99E', 2, 20, -71, -75.60000610351562, 2.4793879985809326)]]
[[ (1502379627, '6392B6C5FB53', 2, 29, -66, -66.89654541015625, 0.7720484137535095)
  (1502379627, 'DAD655CD510A', 2, 29, -63, -65.17241668701172, 0.7591798305511475)
  (1502379627, '5D358CDAED0D', 2, 29, -65, -65.79309844970703, 0.5592920184135437)
  (1502379627, '9A34ECDEA99E', 2, 14, -73, -74.5, 1.9513304233551025)]]
[[ (1502379687, '6392B6C5FB53', 2, 28, -64, -67.10714721679688, 1.0306153297424316)
  (1502379687, 'DAD655CD510A', 2, 30, -64, -64.9666748046875, 0.31984347105026245)
  (1502379687, '5D358CDAED0D', 2, 30, -65, -66.16665649414062, 0.5306691527366638)
  (1502379687, '9A34ECDEA99E', 2, 15, -73, -75.99998474121094, 2.478482246398926)]]
[[ (1502379747, '6392B6C5FB53', 2, 30, -66, -67.60000610351562, 2.010317325592041)
  (1502379747, 'DAD655CD510A', 2, 29, -62, -64.75862884521484, 1.4054783582687378)
  (1502379747, '5D358CDAED0D', 2, 29, -64, -66.2069091796875, 0.8610360622406006)
  (1502379747, '9A34ECDEA99E', 2, 19, -74, -77.52631378173828, 2.5466413497924805)]]
[[ (1502379807, '6392B6C5FB53', 2, 30, -66, -66.8666763305664, 0.681445300579071)
  (1502379807, '9A34ECDEA99E', 2, 24, -74, -76.83333587646484, 2.078183889389038)
  (1502379807, 'DAD655CD510A', 2, 30, -63, -65.03334045410156, 0.7183939218521118)
  (1502379807, '5D358CDAED0D', 2, 29, -65, -66.0689697265625, 0.3713904619216919)]]
[[ (1502379867, '6392B6C5FB53', 2, 29, -65, -66.48274993896484, 0.7377875447273254)
  (1502379867, '9A34ECDEA99E', 2, 26, -74, -77.73076629638672, 1.710150957107544)
  (1502379867, 'DAD655CD510A', 2, 29, -65, -65.24137878417969, 0.43549418449401855)
  (1502379867, '5D358CDAED0D', 2, 30, -65, -66.13334655761719, 0.6814457774162292)]]
[[ (1502379927, '6392B6C5FB53', 2, 30, -65, -66.26666259765625, 0.6396827101707458)
  (1502379927, '9A34ECDEA99E', 2, 28, -75, -77.57141876220703, 1.6199760437011719)
  (1502379927, 'DAD655CD510A', 2, 30, -65, -65.5999984741211, 0.4982724189758301)
  (1502379927, '5D358CDAED0D', 2, 28, -65, -66.28571319580078, 0.5998241305351257)]]
[[ (1502379987, '6392B6C5FB53', 2, 30, -65, -66.19999694824219, 0.48423466086387634)
  (1502379987, '9A34ECDEA99E', 2, 28, -73, -76.60713958740234, 2.0246477127075195)
  (1502379987, 'DAD655CD510A', 2, 29, -64, -65.10345458984375, 0.409253865480423)
  (1502379987, '5D358CDAED0D', 2, 29, -65, -65.82759094238281, 0.5391124486923218)]]
[[ (1502380047, '6392B6C5FB53', 2, 30, -66, -66.73332977294922, 0.5832909345626831)
  (1502380047, '9A34ECDEA99E', 2, 30, -75, -76.1333236694336, 1.1366442441940308)
  (1502380047, 'DAD655CD510A', 2, 30, -64, -65.19998931884766, 0.5508601069450378)
  (1502380047, '5D358CDAED0D', 2, 30, -65, -66.0999984741211, 0.5477224588394165)]]
[[ (1502380107, '6392B6C5FB53', 2, 28, -65, -66.64286041259766, 0.7310199737548828)
  (1502380107, '9A34ECDEA99E', 2, 30, -76, -77.90000915527344, 1.061880350112915)
  (1502380107, 'DAD655CD510A', 2, 30, -64, -64.76667022705078, 0.43018415570259094)
  (1502380107, 'F9632B2DFC58', 2, 16, -83, -88.0, 2.828425884246826)]]
[[ (1502380167, '6392B6C5FB53', 2, 29, -66, -68.31034851074219, 1.834266185760498)
  (1502380167, 'DAD655CD510A', 2, 30, -63, -64.63333129882812, 0.6149489283561707)
  (1502380167, 'F9632B2DFC58', 2, 24, -76, -81.16667938232422, 3.974555015563965)
  (1502380167, '5D358CDAED0D', 2, 29, -65, -66.20689392089844, 0.8185054063796997)]]
[[ (1502380227, '6392B6C5FB53', 2, 28, -66, -71.14285278320312, 3.913076162338257)
  (1502380227, '9A34ECDEA99E', 2, 28, -71, -77.42857360839844, 4.03162145614624)
  (1502380227, 'DAD655CD510A', 2, 28, -62, -65.3928451538086, 2.4994683265686035)
  (1502380227, '5D358CDAED0D', 2, 30, -65, -68.73333740234375, 3.139662027359009)]]
[[ (1502380287, '6392B6C5FB53', 2, 29, -67, -69.62068939208984, 3.1669459342956543)
  (1502380287, '9A34ECDEA99E', 2, 29, -71, -74.4482650756836, 2.3081579208374023)
  (1502380287, 'DAD655CD510A', 2, 29, -63, -65.72412872314453, 2.0510714054107666)
  (1502380287, 'F9632B2DFC58', 2, 26, -76, -78.23076629638672, 1.2746044397354126)]]
[[ (1502380347, '6392B6C5FB53', 2, 29, -66, -73.7241439819336, 5.0063982009887695)
  (1502380347, '9A34ECDEA99E', 2, 29, -71, -74.5862045288086, 1.4019689559936523)
  (1502380347, 'DAD655CD510A', 2, 27, -62, -67.59258270263672, 5.017350673675537)
  (1502380347, 'F9632B2DFC58', 2, 24, -76, -79.58333587646484, 2.0834059715270996)]]
[[ (1502380407, '6392B6C5FB53', 2, 29, -69, -76.37931823730469, 4.065655708312988)
  (1502380407, 'DAD655CD510A', 2, 29, -62, -66.51724243164062, 2.873779773712158)
  (1502380407, '9A34ECDEA99E', 2, 28, -71, -73.67855834960938, 1.1239347457885742)
  (1502380407, '5D358CDAED0D', 2, 30, -66, -67.66667175292969, 1.268539309501648)]]
[[ (1502380467, '6392B6C5FB53', 2, 27, -69, -76.18518829345703, 4.515246868133545)
  (1502380467, 'DAD655CD510A', 2, 29, -63, -67.48274993896484, 2.759665012359619)
  (1502380467, '9A34ECDEA99E', 2, 28, -72, -74.32142639160156, 1.334821105003357)
  (1502380467, 'F9632B2DFC58', 2, 27, -76, -79.5555648803711, 2.4547197818756104)]]
[[ (1502380527, '6392B6C5FB53', 2, 26, -65, -71.76923370361328, 5.383735656738281)
  (1502380527, 'DAD655CD510A', 2, 29, -62, -66.41378021240234, 3.12269926071167)
  (1502380527, 'F9632B2DFC58', 2, 27, -77, -79.66666412353516, 2.4651434421539307)
  (1502380527, '5D358CDAED0D', 2, 28, -65, -69.24998474121094, 2.67533278465271)]]
[[ (1502380587, '6392B6C5FB53', 2, 29, -70, -74.06896209716797, 3.4736859798431396)
  (1502380587, 'DAD655CD510A', 2, 30, -65, -68.8666763305664, 3.0255606174468994)
  (1502380587, 'F9632B2DFC58', 2, 25, -76, -78.6399917602539, 1.7291597127914429)
  (1502380587, '5D358CDAED0D', 2, 30, -67, -69.13333892822266, 1.696515440940857)]]
[[ (1502380647, '6392B6C5FB53', 2, 29, -69, -74.68965148925781, 4.614445209503174)
  (1502380647, 'DAD655CD510A', 2, 28, -64, -70.49998474121094, 3.6767525672912598)
  (1502380647, '9A34ECDEA99E', 2, 27, -75, -79.1851806640625, 3.6588878631591797)
  (1502380647, 'F9632B2DFC58', 2, 18, -79, -81.55555725097656, 2.1753222942352295)]]
[[ (1502380707, '6392B6C5FB53', 2, 29, -69, -74.13793182373047, 4.373002529144287)
  (1502380707, 'DAD655CD510A', 2, 27, -67, -73.00000762939453, 4.233564376831055)
  (1502380707, '9A34ECDEA99E', 2, 27, -72, -74.29629516601562, 1.3247588872909546)
  (1502380707, 'F9632B2DFC58', 2, 28, -76, -80.21427917480469, 2.6437501907348633)]]
[[ (1502380767, '6392B6C5FB53', 2, 27, -66, -73.74073791503906, 4.864253520965576)
  (1502380767, 'DAD655CD510A', 2, 29, -64, -69.37931823730469, 3.73606014251709)
  (1502380767, '9A34ECDEA99E', 2, 25, -71, -74.92000579833984, 2.431049108505249)
  (1502380767, 'F9632B2DFC58', 2, 14, -77, -84.5, 5.003844738006592)]]
[[ (1502380827, '6392B6C5FB53', 2, 28, -66, -69.24999237060547, 3.1812541484832764)
  (1502380827, 'DAD655CD510A', 2, 27, -64, -71.629638671875, 5.1750006675720215)
  (1502380827, '9A34ECDEA99E', 2, 25, -75, -78.63999938964844, 2.9844043254852295)
  (1502380827, 'F9632B2DFC58', 2, 13, -84, -86.6153793334961, 2.2188029289245605)]]
[[ (1502380887, '6392B6C5FB53', 2, 29, -67, -72.37931060791016, 3.783552408218384)
  (1502380887, '5D358CDAED0D', 2, 26, -67, -77.15384674072266, 4.847203254699707)
  (1502380887, 'DAD655CD510A', 2, 29, -63, -70.37930297851562, 4.776533126831055)
