9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502379195, '5D358CDAED0D', 2, 30, -59, -59.53333282470703, 0.6814457178115845)
  (1502379195, '459F7A08D5D7', 2, 27, -72, -75.96295928955078, 1.9900031089782715)
  (1502379195, '6392B6C5FB53', 2, 30, -63, -65.16667938232422, 1.3916863203048706)]]
[[ (1502379195, 'DAD655CD510A', 2, 29, -66, -68.06897735595703, 1.4863944053649902)
  (1502379195, '5D358CDAED0D', 2, 30, -59, -59.53333282470703, 0.6814457178115845)
  (1502379195, '459F7A08D5D7', 2, 27, -72, -75.96295928955078, 1.9900031089782715)
  (1502379195, '6392B6C5FB53', 2, 30, -63, -65.16667938232422, 1.3916863203048706)]]
[[(1502379255, 'DAD655CD510A', 2, 30, -66, -68.0, 1.0827809572219849)
  (1502379255, '5D358CDAED0D', 2, 30, -58, -58.96666717529297, 0.4138410687446594)
  (1502379255, '459F7A08D5D7', 2, 27, -77, -79.11112213134766, 1.3681368827819824)
  (1502379255, '6392B6C5FB53', 2, 30, -62, -64.86665344238281, 1.6965129375457764)]]
[[(1502379255, 'DAD655CD510A', 2, 30, -66, -68.0, 1.0827809572219849)
  (1502379255, '5D358CDAED0D', 2, 30, -58, -58.96666717529297, 0.4138410687446594)
  (1502379255, '459F7A08D5D7', 2, 27, -77, -79.11112213134766, 1.3681368827819824)
  (1502379255, '6392B6C5FB53', 2, 30, -62, -64.86665344238281, 1.6965129375457764)]]
[[ (1502379315, 'DAD655CD510A', 2, 31, -67, -68.25807189941406, 0.7732064127922058)
  (1502379315, '5D358CDAED0D', 2, 29, -59, -59.82758712768555, 0.6017217040061951)
  (1502379315, '459F7A08D5D7', 2, 27, -74, -76.370361328125, 1.800597906112671)
  (1502379315, '6392B6C5FB53', 2, 30, -63, -64.96665954589844, 1.1591711044311523)]]
[[ (1502379315, 'DAD655CD510A', 2, 31, -67, -68.25807189941406, 0.7732064127922058)
  (1502379315, '5D358CDAED0D', 2, 29, -59, -59.82758712768555, 0.6017217040061951)
  (1502379315, '459F7A08D5D7', 2, 27, -74, -76.370361328125, 1.800597906112671)
  (1502379315, '6392B6C5FB53', 2, 30, -63, -64.96665954589844, 1.1591711044311523)]]
[[ (1502379375, '5D358CDAED0D', 2, 30, -56, -58.43333435058594, 1.1043286323547363)
  (1502379375, '459F7A08D5D7', 2, 29, -71, -75.41378784179688, 2.4570209980010986)
  (1502379375, '6392B6C5FB53', 2, 30, -62, -65.06668090820312, 1.5070725679397583)
  (1502379375, 'DAD655CD510A', 2, 30, -67, -69.26667022705078, 1.818170428276062)]]
[[ (1502379375, '5D358CDAED0D', 2, 30, -56, -58.43333435058594, 1.1043286323547363)
  (1502379375, '459F7A08D5D7', 2, 29, -71, -75.41378784179688, 2.4570209980010986)
  (1502379375, '6392B6C5FB53', 2, 30, -62, -65.06668090820312, 1.5070725679397583)
  (1502379375, 'DAD655CD510A', 2, 30, -67, -69.26667022705078, 1.818170428276062)]]
[[ (1502379435, '5D358CDAED0D', 2, 29, -56, -57.48276138305664, 1.21363365650177)
  (1502379435, '459F7A08D5D7', 2, 28, -72, -77.03571319580078, 1.4777894020080566)
  (1502379435, '6392B6C5FB53', 2, 29, -61, -63.379310607910156, 1.293218970298767)
  (1502379435, 'DAD655CD510A', 2, 29, -66, -69.58619689941406, 1.8615901470184326)]]
[[ (1502379435, '5D358CDAED0D', 2, 29, -56, -57.48276138305664, 1.21363365650177)
  (1502379435, '459F7A08D5D7', 2, 28, -72, -77.03571319580078, 1.4777894020080566)
  (1502379435, '6392B6C5FB53', 2, 29, -61, -63.379310607910156, 1.293218970298767)
  (1502379435, 'DAD655CD510A', 2, 29, -66, -69.58619689941406, 1.8615901470184326)]]
[[ (1502379495, '5D358CDAED0D', 2, 30, -56, -56.39999771118164, 0.49827301502227783)
  (1502379495, '459F7A08D5D7', 2, 25, -76, -77.96000671386719, 1.3063963651657104)
  (1502379495, '6392B6C5FB53', 2, 29, -62, -63.827579498291016, 1.1360617876052856)
  (1502379495, 'DAD655CD510A', 2, 30, -64, -68.33333587646484, 1.12444007396698)]]
[[ (1502379495, '5D358CDAED0D', 2, 30, -56, -56.39999771118164, 0.49827301502227783)
  (1502379495, '459F7A08D5D7', 2, 25, -76, -77.96000671386719, 1.3063963651657104)
  (1502379495, '6392B6C5FB53', 2, 29, -62, -63.827579498291016, 1.1360617876052856)
  (1502379495, 'DAD655CD510A', 2, 30, -64, -68.33333587646484, 1.12444007396698)]]
[[ (1502379555, '5D358CDAED0D', 2, 30, -56, -56.833335876464844, 0.7914772629737854)
  (1502379555, '459F7A08D5D7', 2, 29, -73, -76.17240905761719, 1.4159513711929321)
  (1502379555, '6392B6C5FB53', 2, 30, -62, -63.63333511352539, 1.066200613975525)
  (1502379555, 'DAD655CD510A', 2, 30, -65, -68.0333251953125, 1.1885486841201782)]]
[[ (1502379555, '5D358CDAED0D', 2, 30, -56, -56.833335876464844, 0.7914772629737854)
  (1502379555, '459F7A08D5D7', 2, 29, -73, -76.17240905761719, 1.4159513711929321)
  (1502379555, '6392B6C5FB53', 2, 30, -62, -63.63333511352539, 1.066200613975525)
  (1502379555, 'DAD655CD510A', 2, 30, -65, -68.0333251953125, 1.1885486841201782)]]
[[ (1502379615, '5D358CDAED0D', 2, 30, -57, -57.46666717529297, 0.5713463425636292)
  (1502379615, '459F7A08D5D7', 2, 30, -75, -76.26667785644531, 0.9444318413734436)
  (1502379615, '6392B6C5FB53', 2, 30, -63, -64.10001373291016, 0.8030118942260742)
  (1502379615, 'DAD655CD510A', 2, 28, -67, -69.28570556640625, 1.4620411396026611)]]
[[ (1502379615, '5D358CDAED0D', 2, 30, -57, -57.46666717529297, 0.5713463425636292)
  (1502379615, '459F7A08D5D7', 2, 30, -75, -76.26667785644531, 0.9444318413734436)
  (1502379615, '6392B6C5FB53', 2, 30, -63, -64.10001373291016, 0.8030118942260742)
  (1502379615, 'DAD655CD510A', 2, 28, -67, -69.28570556640625, 1.4620411396026611)]]
[[ (1502379675, '5D358CDAED0D', 2, 29, -57, -57.068965911865234, 0.25788044929504395)
  (1502379675, '459F7A08D5D7', 2, 27, -75, -76.99998474121094, 1.3301279544830322)
  (1502379675, '6392B6C5FB53', 2, 28, -63, -63.85714340209961, 0.5909370183944702)
  (1502379675, 'DAD655CD510A', 2, 30, -68, -68.86666107177734, 0.7760786414146423)]]
[[ (1502379675, '5D358CDAED0D', 2, 29, -57, -57.068965911865234, 0.25788044929504395)
  (1502379675, '459F7A08D5D7', 2, 27, -75, -76.99998474121094, 1.3301279544830322)
  (1502379675, '6392B6C5FB53', 2, 28, -63, -63.85714340209961, 0.5909370183944702)
  (1502379675, 'DAD655CD510A', 2, 30, -68, -68.86666107177734, 0.7760786414146423)]]
[[ (1502379735, '5D358CDAED0D', 2, 30, -57, -57.63333511352539, 0.6149473786354065)
  (1502379735, '459F7A08D5D7', 2, 29, -74, -78.24137878417969, 1.8832948207855225)
  (1502379735, '6392B6C5FB53', 2, 30, -64, -65.33332824707031, 0.8022966384887695)
  (1502379735, 'DAD655CD510A', 2, 29, -67, -70.17240905761719, 2.0540716648101807)]]
[[ (1502379735, '5D358CDAED0D', 2, 30, -57, -57.63333511352539, 0.6149473786354065)
  (1502379735, '459F7A08D5D7', 2, 29, -74, -78.24137878417969, 1.8832948207855225)
  (1502379735, '6392B6C5FB53', 2, 30, -64, -65.33332824707031, 0.8022966384887695)
  (1502379735, 'DAD655CD510A', 2, 29, -67, -70.17240905761719, 2.0540716648101807)]]
[[ (1502379795, '5D358CDAED0D', 2, 30, -55, -57.53333282470703, 0.8603662252426147)
  (1502379795, '459F7A08D5D7', 2, 29, -76, -77.34484100341797, 1.0782201290130615)
  (1502379795, '6392B6C5FB53', 2, 28, -65, -66.14285278320312, 1.0440053939819336)
  (1502379795, 'DAD655CD510A', 2, 29, -69, -70.55171203613281, 1.1522042751312256)]]
[[ (1502379795, '5D358CDAED0D', 2, 30, -55, -57.53333282470703, 0.8603662252426147)
  (1502379795, '459F7A08D5D7', 2, 29, -76, -77.34484100341797, 1.0782201290130615)
  (1502379795, '6392B6C5FB53', 2, 28, -65, -66.14285278320312, 1.0440053939819336)
  (1502379795, 'DAD655CD510A', 2, 29, -69, -70.55171203613281, 1.1522042751312256)]]
[[ (1502379855, '5D358CDAED0D', 2, 30, -57, -58.06666946411133, 0.5832923054695129)
  (1502379855, '459F7A08D5D7', 2, 25, -76, -77.12000274658203, 0.9273611903190613)
