hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-19,0,212,3380,97,213,207,132,0,1,0
048FB98B7A9D,05,-35,0,212,3340,80,213,13,3,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-33,0,212,3380,94,213,214,10,0,1,0
048FB98B7A9D,05,-24,0,212,3340,00,213,9,1,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-33,0,212,3380,14,213,216,8,0,1,0
048FB98B7A9D,05,-24,0,212,3340,00,213,12,2,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-33,0,212,3380,94,213,3,9,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-24,0,212,3560,80,213,22,3,0,1,0
796A607B4F56,05,-32,0,212,3380,14,213,9,8,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-31,0,212,3380,14,213,10,8,0,1,0
048FB98B7A9D,05,-24,0,212,3560,00,213,26,2,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-23,0,212,3560,80,213,31,2,0,1,0
796A607B4F56,05,-32,0,212,3380,94,213,14,8,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-23,0,212,3560,80,213,40,0,0,1,0
796A607B4F56,05,-32,0,212,3380,14,213,17,8,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-32,0,212,3560,94,213,62,7,0,1,0
048FB98B7A9D,05,-22,0,212,3560,00,213,89,2,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-34,0,212,3560,14,213,103,4,0,1,0
048FB98B7A9D,05,-22,0,212,3560,00,213,103,3,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-32,0,212,3560,14,213,106,5,0,1,0
048FB98B7A9D,05,-22,0,212,3560,00,213,108,3,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
796A607B4F56,05,-32,0,212,3560,14,213,124,10,0,1,0
048FB98B7A9D,05,-22,0,212,3560,80,213,113,4,0,1,0
CD14A8AB0613,05,-40,0,213,2820,80,0,0,0,0,1,0
CD14A8AB0613,05,-40,0,213,2820,80,0,0,0,0,1,0
